"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.212885483E2,-4.229213898E0,2.010937570E0,3.910580406E0,6.101045748E0
2.212985383E2,-4.368566496E0,1.823532554E0,4.178017724E0,6.313911332E0
2.213085293E2,-4.572341961E0,1.802042282E0,4.397390345E0,6.594748611E0
2.213185193E2,-4.944329542E0,2.089990756E0,4.534085383E0,7.026548672E0
2.213285093E2,-5.417380983E0,2.611668811E0,4.464300326E0,7.489913758E0
2.213384993E2,-5.797005612E0,3.278807466E0,4.162528743E0,7.853820599E0
2.213484893E2,-5.926692177E0,4.027579683E0,3.841920353E0,8.130647592E0
2.213584793E2,-5.830119563E0,4.837944131E0,3.465135132E0,8.330855840E0
2.213684703E2,-5.618314701E0,5.680505687E0,3.113344712E0,8.574760652E0
2.213784603E2,-5.369232670E0,6.489474404E0,2.725138417E0,8.852588147E0
2.213884503E2,-5.029059205E0,7.265112823E0,2.373553526E0,9.149156090E0
2.213984403E2,-4.659571309E0,7.781938859E0,2.050002818E0,9.299069241E0
2.214084303E2,-4.352619092E0,7.837173997E0,1.560190625E0,9.099493613E0
2.214184213E2,-4.062727296E0,7.551990087E0,9.022473022E-1,8.622781312E0
2.214284113E2,-3.388865221E0,6.998244147E0,5.993457440E-1,7.798656547E0
2.214384013E2,-2.155885076E0,5.917341310E0,1.733219969E-1,6.300222945E0
2.214483912E2,-7.871343371E-1,4.123288078E0,-9.648056392E-1,4.307195719E0
2.214583812E2,3.367263852E-1,1.171353416E0,-2.051125775E0,2.385910818E0
2.214683712E2,1.170410991E0,-3.281098405E0,-2.940840740E0,4.558948661E0
2.214783622E2,3.838150069E0,-9.584102179E0,-6.609850448E0,1.225873295E1
2.214883522E2,8.448039633E0,-1.573160159E1,-1.131584865E1,2.114003531E1
2.214983422E2,1.027696098E1,-1.844684857E1,-1.214756479E1,2.436114692E1
2.215083322E2,7.747390001E0,-1.411657490E1,-8.170102762E0,1.805686346E1
2.215183222E2,3.991297125E0,-5.277931321E0,-3.655305004E0,7.559647244E0
2.215283122E2,1.926433755E0,1.113412771E0,-9.240661874E-1,2.409301420E0
2.215383032E2,1.081310242E0,5.268032570E0,3.685061485E-3,5.377863198E0
2.215482932E2,9.702162141E-1,8.320727037E0,-3.436794555E-1,8.384147750E0
2.215582832E2,1.443378167E0,9.766416024E0,-9.290509388E-2,9.872935422E0
2.215682732E2,1.115127321E0,7.636149647E0,1.149298449E0,7.802254629E0
2.215782632E2,-7.653452727E-1,3.623115497E0,2.715051677E0,4.591756189E0
2.215882542E2,-2.944667743E0,-2.323426223E-1,4.150538442E0,5.094312571E0
2.215982442E2,-4.393673855E0,-4.408705877E0,4.912263411E0,7.929148080E0
2.216082342E2,-5.625085777E0,-8.855040926E0,4.319361591E0,1.134505286E1
2.216182242E2,-6.148466542E0,-1.320289600E1,7.908617178E-1,1.458580014E1
2.216282142E2,-3.814355117E0,-1.454870285E1,-4.146402122E0,1.560149705E1
2.216382042E2,7.307313640E-1,-9.169460914E0,-7.476564513E0,1.185377572E1
2.216481952E2,2.544969038E0,-5.552995455E-1,-7.054463371E0,7.520018513E0
2.216581852E2,1.897978134E0,5.583716726E0,-3.192221897E0,6.706004333E0
2.216681752E2,-1.508952498E0,9.364591856E0,1.050936441E0,9.543426307E0
2.216781652E2,-7.043980483E0,1.053027055E1,3.739762187E0,1.320946933E1
2.216881552E2,-1.042249584E1,8.699271685E0,4.342946920E0,1.425366393E1
2.216981452E2,-1.091177564E1,4.225996175E0,6.410567983E0,1.334246129E1
2.217081362E2,-9.202755545E0,-1.024010013E0,8.819627849E0,1.278769493E1
2.217181262E2,-6.841774410E0,-3.615387232E0,9.205112557E0,1.202559766E1
2.217281162E2,-4.392922195E0,-4.123395667E0,8.459896617E0,1.038604872E1
2.217381062E2,-2.389550923E0,-4.084712827E0,6.536277273E0,8.069557180E0
2.217480962E2,-7.331631479E-1,-3.129019927E0,2.641093170E0,4.159767667E0
2.217580872E2,7.275870969E-1,-2.466185408E0,-1.694002877E-1,2.576848833E0
2.217680772E2,1.378475681E0,-1.485169972E0,-1.873896961E0,2.759966462E0
2.217780672E2,1.812470791E0,-1.446951985E-2,-5.056992524E0,5.372004572E0
2.217880572E2,1.695543435E0,5.822423458E-2,-6.936957725E0,7.141403229E0
2.217980472E2,-4.629822430E-1,5.001182020E-1,-4.546863304E0,4.597655563E0
2.218080372E2,-2.258110777E0,7.012893176E-1,-2.391756785E-1,2.376568113E0
2.218180282E2,-2.421682250E0,5.385601366E-1,1.873734993E0,3.108934667E0
2.218280182E2,-1.971382618E0,4.758271140E-1,1.772921394E0,2.693698412E0
2.218380082E2,-1.241643088E0,7.586160046E-1,9.826381852E-1,1.755777207E0
2.218479982E2,-7.387115709E-1,1.005756176E0,-8.033270314E-2,1.250477354E0
2.218579882E2,-2.288141200E-1,7.714588290E-1,-8.082851779E-1,1.140539151E0
2.218679782E2,5.977041016E-1,2.734514719E-1,-7.909014789E-1,1.028373011E0
2.218779692E2,1.124525039E0,-4.036508381E-2,-1.344487571E-1,1.133253004E0
2.218879592E2,1.194881661E0,-2.045917368E-1,2.936171300E-1,1.247321523E0
2.218979492E2,1.007804748E0,-3.473187625E-1,1.184406155E-1,1.072533874E0
2.219079392E2,8.002610439E-1,-4.312157822E-1,-1.508957322E-1,9.214848404E-1
2.219179292E2,5.838687123E-1,-6.620276034E-2,-1.481411089E-1,6.059960947E-1
2.219279202E2,4.826110536E-1,4.797839248E-1,2.978864014E-2,6.811706149E-1
2.219379102E2,4.969677222E-1,9.045198226E-1,1.263314331E-1,1.039756057E0
2.219479002E2,5.820821321E-1,1.258650007E0,1.728279072E-1,1.397458026E0
2.219578902E2,7.477375522E-1,1.415691601E0,2.380074048E-1,1.618623391E0
2.219678802E2,8.596140835E-1,1.140319319E0,1.439559643E-1,1.435265774E0
2.219778702E2,9.109055668E-1,6.781758589E-1,-2.430770870E-1,1.161360374E0
2.219878612E2,9.224301365E-1,4.176098961E-1,-1.057459595E0,1.464068365E0
2.219978512E2,9.679580194E-1,4.912298495E-1,-2.197610514E0,2.451069453E0
2.220078412E2,1.244469632E0,6.171981704E-1,-2.915295424E0,3.229332076E0
2.220178312E2,1.646094410E0,5.347249478E-1,-2.824794559E0,3.312857057E0
2.220278212E2,1.723675852E0,1.833897328E-1,-2.438182508E0,2.991558820E0
2.220378122E2,1.772488993E0,4.089484155E-2,-1.380313754E0,2.246921377E0
2.220478022E2,1.942457904E0,2.743607140E-1,1.620965123E-2,1.961805103E0
2.220577922E2,2.150894477E0,1.776699865E-1,1.027097343E0,2.390155356E0
2.220677822E2,2.208180526E0,-2.730064988E-3,8.971714805E-1,2.383481771E0
2.220777722E2,2.390946361E0,7.465958834E-2,2.054161942E-1,2.400915319E0
2.220877622E2,2.800177489E0,-3.826300979E-2,1.221404412E-1,2.803101196E0
2.220977532E2,3.064176060E0,-6.253468502E-1,5.806630129E-1,3.180786561E0
2.221077432E2,3.007421523E0,-1.212102662E0,1.666558787E-1,3.246775518E0
2.221177332E2,2.511102842E0,-1.546953991E0,-8.931656992E-1,3.081630915E0
2.221277232E2,1.832467977E0,-1.726599752E0,-1.655765412E0,3.013410806E0
2.221377132E2,1.393363716E0,-2.238483721E0,-2.598183378E0,3.701733199E0
2.221477042E2,9.866161922E-1,-3.064888836E0,-3.765260725E0,4.954204620E0
2.221576942E2,1.001269680E0,-3.061599192E0,-4.247491125E0,5.330770248E0
2.221676842E2,1.444164033E0,-2.364423391E0,-3.781118374E0,4.687532814E0
2.221776742E2,1.774584050E0,-2.052519459E0,-3.297088786E0,4.269985848E0
2.221876642E2,1.797701602E0,-2.375687467E0,-3.843201771E0,4.862696972E0
2.221976542E2,1.458725939E0,-2.627522952E0,-4.986705483E0,5.822283899E0
2.222076452E2,8.928818169E-1,-2.282500976E0,-4.749336010E0,5.344458923E0
2.222176352E2,3.145317068E-1,-2.203356573E0,-4.217620039E0,4.768860364E0
2.222276252E2,-2.306875862E-1,-2.479199556E0,-3.361963059E0,4.183592094E0
2.222376152E2,-8.644476843E-1,-2.342524399E0,-1.714107760E0,3.028672278E0
2.222476052E2,-2.129341640E0,-1.786168846E0,-1.072334985E0,2.978992663E0
2.222575952E2,-3.717005408E0,-1.479645522E0,-1.687610518E0,4.342062797E0
2.222675862E2,-4.992142809E0,-2.108598350E0,-2.719404345E0,6.063236497E0
2.222775762E2,-5.789995970E0,-3.150711928E0,-2.439659514E0,7.028725171E0
2.222875662E2,-6.486179498E0,-3.752178165E0,-9.269339544E-1,7.550402110E0
2.222975562E2,-6.956262892E0,-3.726543387E0,-2.091736150E-1,7.894331678E0
2.223075462E2,-6.407018723E0,-3.241306348E0,8.770841751E-3,7.180252969E0
2.223175372E2,-4.221117843E0,-2.717149658E0,6.379312277E-1,5.060404565E0
2.223275272E2,-2.011703409E0,-2.469439968E0,8.186299988E-1,3.288653134E0
2.223375172E2,-1.037835901E0,-2.093718356E0,3.123581871E-1,2.357610559E0
2.223475072E2,-8.017238711E-1,-1.785247325E0,-6.661389269E-2,1.958138551E0
2.223574972E2,-8.683227803E-1,-1.469953178E0,7.246699210E-1,1.854694932E0
2.223674872E2,-1.595557363E0,-1.367986507E0,8.318037026E-1,2.260329132E0
2.223774782E2,-2.304165641E0,-1.563758889E0,1.078776058E0,2.986348765E0
2.223874682E2,-2.870028035E0,-1.868736793E0,1.402684031E0,3.700913484E0
2.223974582E2,-3.094630698E0,-1.992045801E0,2.123245479E0,4.248900681E0
2.224074482E2,-3.137671468E0,-1.620192121E0,1.932523484E0,4.025500188E0
2.224174382E2,-3.222812482E0,-8.643190455E-1,1.280889891E0,3.574107808E0
2.224274292E2,-3.216263601E0,-6.352648973E-2,1.701427488E0,3.639126635E0
2.224374192E2,-3.092518684E0,6.605213606E-1,2.186018701E0,3.844299421E0
2.224474095E2,-2.963940750E0,1.279253840E0,2.689108458E0,4.201516329E0
2.224573995E2,-2.939897000E0,1.582170601E0,2.999041294E0,4.487817606E0
2.224673895E2,-2.863078327E0,1.728013608E0,3.123795148E0,4.576171398E0
2.224773795E2,-2.733796681E0,1.892661846E0,3.279457676E0,4.670187984E0
2.224873705E2,-2.626565178E0,2.034922264E0,3.346805906E0,4.716021949E0
2.224973605E2,-2.550714804E0,2.389876320E0,3.359582072E0,4.848138461E0
2.225073505E2,-2.506635861E0,2.966503000E0,3.385581132E0,5.152234757E0
2.225173405E2,-2.547473400E0,3.687547721E0,3.292396103E0,5.561249951E0
2.225273305E2,-2.677041267E0,4.464812250E0,3.063773772E0,6.040513894E0
2.225373215E2,-2.869228428E0,5.167807785E0,2.734895081E0,6.512937907E0
2.225473115E2,-3.103633656E0,5.736340165E0,2.318278480E0,6.921889588E0
2.225573015E2,-3.240090712E0,5.997028919E0,2.010968706E0,7.106795256E0
2.225672915E2,-3.198597116E0,6.036968910E0,1.836472735E0,7.074506996E0
2.225772815E2,-2.960586787E0,5.927351158E0,1.700445156E0,6.840327449E0
2.225872715E2,-2.544301286E0,5.759999753E0,1.552960836E0,6.485580433E0
2.225972625E2,-1.963033963E0,5.506061609E0,1.354112526E0,6.000319785E0
2.226072525E2,-1.163712274E0,4.908785487E0,1.222510121E0,5.190850818E0
2.226172425E2,-1.630338210E-1,3.886353638E0,1.057512220E0,4.030962257E0
2.226272325E2,9.444506045E-1,2.405399508E0,4.936992748E-1,2.630907204E0
2.226372225E2,2.034117833E0,3.963470811E-1,-2.853849813E-1,2.091929959E0
2.226472135E2,3.128173251E0,-2.213042486E0,-1.595775172E0,4.150846098E0
2.226572035E2,4.791718383E0,-5.366354671E0,-4.027373861E0,8.244881305E0
2.226671935E2,7.155791525E0,-7.636435575E0,-6.142633359E0,1.213476185E1
2.226771835E2,8.918474445E0,-7.620323573E0,-7.144647317E0,1.373515573E1
2.226871735E2,8.619483504E0,-5.530557350E0,-7.491334580E0,1.268868213E1
2.226971635E2,6.564029912E0,-2.299642088E0,-6.049259173E0,9.217829406E0
2.227071545E2,4.096161675E0,2.485429180E-1,-3.772628217E0,5.574319485E0
2.227171445E2,2.257140724E0,1.695469760E0,-2.326790711E0,3.658313405E0
2.227271345E2,1.312461786E0,2.843933666E0,-1.820734076E0,3.622925229E0
2.227371245E2,1.134203862E0,3.556486475E0,-2.090482507E0,4.278449668E0
2.227471145E2,1.494505198E0,3.625180734E0,-2.157922976E0,4.475724825E0
2.227571055E2,1.660452248E0,2.703323332E0,-1.902105099E0,3.699062383E0
2.227670955E2,1.159149400E0,9.477529657E-1,-1.441296558E0,2.078268218E0
2.227770855E2,-4.357048358E-1,-1.788680225E0,-6.196949315E-1,1.942482293E0
2.227870755E2,-2.212779653E0,-5.199764573E0,9.477143741E-1,5.729930885E0
2.227970655E2,-3.521623329E0,-8.990883440E0,1.995860524E0,9.860084945E0
2.228070555E2,-4.249604893E0,-1.223625419E1,1.801368098E0,1.307784330E1
2.228170465E2,-3.735586398E0,-1.335128664E1,-9.201166856E-1,1.389453401E1
2.228270365E2,-1.268996362E0,-9.609548677E0,-6.687341259E0,1.177600572E1
2.228370265E2,1.304803542E0,-1.956334516E0,-8.104426836E0,8.438690145E0
2.228470165E2,1.594108131E0,3.506679307E0,-5.282681015E0,6.537943040E0
2.228570065E2,5.246238828E-2,7.476394944E0,-3.352670664E0,8.193877851E0
2.228669975E2,-3.600782642E0,9.873545201E0,4.884915984E-1,1.052098638E1
2.228769875E2,-8.509772197E0,9.334992666E0,3.003877233E0,1.298389731E1
2.228869775E2,-1.094245832E1,6.101177770E0,3.922937327E0,1.312825966E1
2.228969675E2,-1.169724265E1,8.107410085E-1,5.359687091E0,1.289220820E1
2.229069575E2,-1.086166150E1,-2.831347534E0,5.949310961E0,1.270379944E1
2.229169475E2,-8.952046233E0,-3.837984885E0,5.877192573E0,1.137588029E1
2.229269385E2,-5.929952585E0,-3.091333453E0,5.475940263E0,8.643298093E0
2.229369285E2,-3.008531909E0,-1.833853474E0,3.961828912E0,5.301921458E0
2.229469185E2,-1.123785513E0,-1.783509532E0,1.530163711E0,2.604841860E0
2.229569085E2,-1.230488062E-2,-1.820400785E0,4.670942974E-1,1.879411480E0
2.229668985E2,-4.813501015E-2,-1.659466699E0,8.339620560E-1,1.857858826E0
2.229768895E2,-4.847017255E-1,-1.291484461E0,1.252888745E0,1.863490833E0
2.229868795E2,-8.166608758E-1,-1.117674222E0,-4.774619955E-1,1.464274773E0
2.229968695E2,-1.699268112E0,-4.418091828E-1,-1.450640994E0,2.277513285E0
2.230068595E2,-2.500599196E0,-2.078457123E-1,-9.193589596E-1,2.672342994E0
2.230168495E2,-3.123178559E0,-1.696271414E-1,-2.610631223E-1,3.138657616E0
2.230268395E2,-3.620553247E0,2.462882316E-1,-2.541282514E-1,3.637807702E0
2.230368305E2,-3.847809084E0,4.719369614E-1,-2.506256962E-1,3.884735832E0
2.230468205E2,-3.756890436E0,2.540129882E-1,-9.034839883E-2,3.766551630E0
2.230568105E2,-3.103920754E0,-1.583642346E-1,5.381437417E-1,3.154203856E0
2.230668005E2,-2.380051390E0,-3.895280582E-1,7.856796961E-1,2.536467881E0
2.230767905E2,-1.815774176E0,-7.622097033E-1,1.491496074E0,2.470336015E0
2.230867815E2,-1.371291208E0,-7.781497979E-1,2.266536908E0,2.761004570E0
2.230967715E2,-7.679396823E-1,-4.078526473E-1,2.421073555E0,2.572483682E0
2.231067615E2,-1.075453524E-1,3.992420375E-2,2.104603679E0,2.107727826E0
2.231167515E2,2.626550268E-1,3.477654898E-1,1.197663694E0,1.274490809E0
2.231267415E2,3.474389228E-1,5.096713829E-1,6.087183921E-1,8.666122573E-1
2.231367325E2,1.446824808E-1,5.801537204E-1,2.042447045E-2,5.982712750E-1
2.231467225E2,-3.869506055E-1,4.050448143E-1,-5.009432441E-1,7.514893256E-1
2.231567125E2,-1.189342521E0,1.719332832E-1,-9.905487370E-1,1.557332170E0
2.231667025E2,-1.955939975E0,4.328617734E-1,-1.051673337E0,2.262540012E0
2.231766925E2,-2.426099237E0,5.760366958E-1,-8.901362568E-3,2.493562715E0
2.231866825E2,-2.502196071E0,8.662649989E-1,1.158076728E0,2.890076458E0
2.231966735E2,-2.369157735E0,1.165617297E0,1.510386820E0,3.041848189E0
2.232066635E2,-1.983449663E0,1.368080063E0,1.228863705E0,2.704777556E0
2.232166535E2,-1.432336577E0,1.291025455E0,7.149577689E-1,2.056574678E0
2.232266435E2,-7.027851816E-1,8.823097587E-1,6.953052771E-1,1.325076205E0
2.232366335E2,2.572267641E-1,2.265468621E-1,1.136088712E0,1.186670405E0
2.232466245E2,1.348789514E0,-2.597643095E-1,1.416400284E0,1.973043439E0
2.232566145E2,2.399022243E0,-2.805073071E-1,1.500112531E0,2.843295566E0
2.232666045E2,3.118211934E0,-2.297458738E-1,1.122332991E0,3.321996414E0
2.232765945E2,3.371445196E0,-1.750849324E-1,5.449990904E-1,3.419696105E0
2.232865845E2,3.096818141E0,-1.385801804E-1,-3.665765673E-3,3.099919435E0
2.232965745E2,2.516537536E0,5.478548706E-2,-5.688919830E-1,2.580620218E0
2.233065655E2,1.728358740E0,2.352463496E-1,-1.183178825E0,2.107718414E0
2.233165555E2,9.108893408E-1,1.067040843E-1,-1.564231929E0,1.813264095E0
2.233265455E2,1.845876081E-1,-1.620222527E-1,-2.181017578E0,2.194803287E0
2.233365355E2,-2.966018412E-1,-6.166608113E-1,-2.686531883E0,2.772308923E0
2.233465255E2,-4.687861893E-1,-1.075294188E0,-2.946030144E0,3.170979611E0
2.233565165E2,-5.045259793E-1,-8.371160442E-1,-2.840166305E0,3.003640187E0
2.233665065E2,-4.316682836E-1,2.543538809E-4,-2.699499253E0,2.733794760E0
2.233764965E2,-5.214963533E-2,4.420921880E-1,-2.368035362E0,2.409513761E0
2.233864865E2,6.758686937E-1,3.207361507E-1,-1.892174480E0,2.034697627E0
2.233964765E2,1.010533862E0,4.167152721E-1,-1.414189013E0,1.787389400E0
2.234064665E2,6.489565182E-1,1.018917673E0,-9.721621674E-1,1.550624734E0
2.234164575E2,2.755311804E-1,1.646966522E0,-1.169611530E0,2.038726879E0
2.234264475E2,1.865984655E-1,1.574744053E0,-1.458291198E0,2.154356293E0
2.234364375E2,-1.256312290E-1,8.600944322E-1,-1.677970798E0,1.889743802E0
2.234464283E2,-4.921180415E-1,3.352407539E-1,-2.471530348E0,2.542248767E0
2.234564183E2,-7.684110410E-1,1.450308287E-1,-2.321903900E0,2.450046365E0
2.234664093E2,-8.363931090E-1,-7.793519855E-2,-1.660481484E0,1.860867025E0
2.234763993E2,-8.325658140E-1,-4.166567999E-1,-1.001916601E0,1.367700844E0
2.234863893E2,-8.926925864E-1,-7.378630668E-1,-7.856228319E-1,1.399480330E0
2.234963793E2,-6.223005970E-1,-1.672009562E0,-8.228339276E-1,1.964670374E0
2.235063693E2,-2.230444165E-1,-2.814123976E0,-8.470653740E-1,2.947297459E0
2.235163593E2,-5.196128190E-3,-3.416986527E0,-1.664970683E0,3.801046080E0
2.235263503E2,-6.200840637E-2,-3.010677545E0,-2.228632332E0,3.746308369E0
2.235363403E2,-3.542579092E-1,-2.192175527E0,-2.258196732E0,3.167109832E0
2.235463303E2,-7.696321589E-1,-1.863070257E0,-2.493673461E0,3.206520197E0
2.235563203E2,-1.037446915E0,-1.960846812E0,-2.749489439E0,3.532832928E0
2.235663103E2,-9.050147894E-1,-1.968789670E0,-2.761906293E0,3.510457364E0
2.235763013E2,-2.915492074E-1,-1.605479942E0,-2.293636559E0,2.814841994E0
2.235862913E2,5.647620946E-1,-1.224882336E0,-1.242891322E0,1.834140616E0
2.235962813E2,1.133707872E0,-1.274720494E0,-4.056565793E-1,1.753500253E0
2.236062713E2,1.244685102E0,-1.867777265E0,-6.419986971E-1,2.334522487E0
2.236162613E2,9.806657732E-1,-2.482491539E0,-1.302293917E0,2.969922397E0
2.236262523E2,-2.548158109E-2,-2.671281175E0,-2.177526498E0,3.446449488E0
2.236362423E2,-1.303405765E0,-2.502122396E0,-2.644401525E0,3.866825894E0
2.236462323E2,-2.208447159E0,-2.340833384E0,-2.850515876E0,4.299090665E0
2.236562223E2,-2.769925750E0,-2.004554749E0,-2.630388088E0,4.313892661E0
2.236662123E2,-3.096668745E0,-1.438517962E0,-2.177590817E0,4.049764562E0
2.236762033E2,-3.438174790E0,-8.832611006E-1,-1.692908095E0,3.932827721E0
2.236861933E2,-3.535891704E0,-8.932159853E-1,-1.078025422E0,3.802959867E0
2.236961833E2,-3.659183462E0,-9.649689227E-1,-9.193887804E-1,3.894363152E0
2.237061733E2,-4.065086356E0,-6.092950737E-1,-6.825338618E-1,4.166775736E0
2.237161633E2,-4.291807757E0,-7.502527320E-1,4.834302485E-2,4.357158482E0
2.237261533E2,-4.046474960E0,-9.747577465E-1,1.412219342E-1,4.164619539E0
2.237361443E2,-4.291529430E0,-1.347814198E0,-1.198074607E0,4.655019948E0
2.237461343E2,-4.249769785E0,-1.752994083E0,-1.450298932E0,4.820466624E0
2.237561243E2,-3.923557132E0,-2.542107410E0,-5.991115264E-1,4.713336957E0
2.237661143E2,-2.767146568E0,-2.853925388E0,1.464418788E0,4.236332451E0
2.237761043E2,-1.329086005E0,-2.762331094E0,2.211078991E0,3.779657786E0
2.237860953E2,-5.287445618E-1,-2.860133377E0,2.148931128E0,3.616329457E0
2.237960853E2,-4.058669329E-2,-2.542614949E0,1.461340814E0,2.932926019E0
2.238060753E2,-5.814807460E-2,-2.174021677E0,1.529862141E0,2.658990339E0
2.238160653E2,-3.077987476E-1,-1.692992295E0,2.093737213E0,2.710110422E0
2.238260553E2,-6.658734633E-1,-1.125968497E0,2.676234351E0,2.978829104E0
2.238360453E2,-1.025123323E0,-5.483220631E-1,3.303726253E0,3.502305250E0
2.238460363E2,-1.047344204E0,2.417180479E-2,3.798579914E0,3.940396366E0
2.238560263E2,-9.870863083E-1,6.035320580E-1,3.833806757E0,4.004580449E0
2.238660163E2,-8.301816849E-1,9.994452757E-1,3.684509507E0,3.906878908E0
2.238760063E2,-5.864982417E-1,1.319839949E0,3.678918400E0,3.952264955E0
2.238859963E2,-6.652793862E-1,1.701449123E0,3.381355349E0,3.843317549E0
2.238959873E2,-1.007040370E0,2.016307653E0,3.089339260E0,3.824087332E0
2.239059773E2,-1.462230467E0,2.376742305E0,2.939402033E0,4.053036668E0
2.239159673E2,-1.934112319E0,2.905966192E0,2.762659999E0,4.451709811E0
2.239259573E2,-2.303767591E0,3.476564977E0,2.676001632E0,4.955283432E0
2.239359473E2,-2.617371893E0,4.163718066E0,2.590540190E0,5.558604343E0
2.239459383E2,-2.756123105E0,4.845554282E0,2.538047689E0,6.125136483E0
2.239559283E2,-2.695890352E0,5.376597238E0,2.518220657E0,6.520510557E0
2.239659183E2,-2.363303649E0,5.739588293E0,2.418637605E0,6.661672896E0
2.239759083E2,-1.908949996E0,5.979632868E0,2.100319570E0,6.619021198E0
2.239858983E2,-1.495170026E0,6.038106194E0,1.651132371E0,6.435875847E0
2.239958883E2,-1.100970773E0,5.816204360E0,1.207977451E0,6.041488171E0
2.240058793E2,-5.815819028E-1,5.306986721E0,5.679084814E-1,5.368879362E0
2.240158693E2,2.236112675E-1,4.458548128E0,-1.604546142E-1,4.467034709E0
2.240258593E2,1.339595206E0,3.439850310E0,-1.016101947E0,3.828779001E0
2.240358493E2,2.793874775E0,2.119642571E0,-1.927805951E0,4.001881642E0
2.240458393E2,4.413264659E0,4.193389177E-1,-3.136722465E0,5.430633287E0
2.240558303E2,5.763988724E0,-1.933985288E0,-5.056365702E0,7.907635501E0
2.240658203E2,6.525705507E0,-3.949907609E0,-6.424956812E0,9.973297976E0
2.240758103E2,6.388050356E0,-4.534029250E0,-6.216433407E0,1.000043264E1
2.240858003E2,5.567280203E0,-3.844719708E0,-5.225257849E0,8.548672299E0
2.240957903E2,4.403007181E0,-2.760359997E0,-4.201734031E0,6.682860796E0
2.241057813E2,3.162600487E0,-1.821128179E0,-3.166314054E0,4.831572660E0
2.241157713E2,2.299588148E0,-7.714857262E-1,-2.585680569E0,3.545284175E0
2.241257613E2,1.442849140E0,3.831276959E-1,-1.923895040E0,2.435153506E0
2.241357513E2,8.428018767E-1,4.926372743E-1,-1.358659029E0,1.673009517E0
2.241457413E2,6.649379819E-1,1.965629250E-1,-1.090979197E0,1.292677498E0
2.241557313E2,1.685211405E-1,-2.762084341E-1,-5.880509698E-1,6.711888088E-1
2.241657223E2,-8.385250770E-1,-2.103826438E0,-4.235721557E-1,2.304044999E0
2.241757123E2,-1.988148339E0,-4.914256142E0,-6.601154177E-1,5.342134369E0
2.241857023E2,-3.592311780E0,-8.129491510E0,-1.445108797E0,9.004536389E0
2.241956923E2,-4.982528232E0,-1.055258820E1,-3.744798979E0,1.225586491E1
2.242056823E2,-4.237977120E0,-9.302886189E0,-5.071999987E0,1.141180640E1
2.242156733E2,-1.772552435E0,-1.689634824E0,-3.816955959E0,4.534970867E0
2.242256633E2,-1.302299471E0,4.898335928E0,-2.199844151E0,5.525304794E0
2.242356533E2,-2.673204617E0,7.139555562E0,2.694778211E0,8.085858405E0
2.242456433E2,-4.857474708E0,7.807230406E0,6.911562098E0,1.150293866E1
2.242556333E2,-7.013879017E0,6.999001946E0,7.773127105E0,1.259372987E1
2.242656243E2,-8.365991503E0,4.773169845E0,6.697646391E0,1.173164231E1
2.242756143E2,-8.347297370E0,1.510298381E0,5.522828500E0,1.012225317E1
2.242856043E2,-6.655186835E0,-8.502740335E-1,5.390700138E0,8.606632658E0
2.242955943E2,-3.899546126E0,-1.928514048E0,5.092148323E0,6.697432416E0
2.243055843E2,-7.794969964E-1,-2.137080722E0,4.556971385E0,5.093203097E0
2.243155753E2,1.236438773E0,-2.233203101E0,3.740749197E0,4.528706381E0
2.243255653E2,2.564129779E0,-2.346475947E0,1.548715757E0,3.805158523E0
2.243355553E2,3.400109709E0,-2.039497125E0,-7.617331553E-1,4.037391727E0
2.243455453E2,3.757947612E0,-1.216577536E0,-1.462962831E0,4.212183686E0
2.243555353E2,3.601288426E0,-5.307716453E-1,-1.516184188E0,3.943324912E0
2.243655253E2,2.904066724E0,-9.161300540E-2,-2.062116494E0,3.562909052E0
2.243755163E2,1.754205919E0,1.570573819E-1,-2.292993804E0,2.891319078E0
2.243855063E2,5.046904323E-1,-2.954808569E-1,-1.677870226E0,1.776870807E0
2.243954963E2,-1.980884635E-1,-5.454458177E-1,-1.257144349E0,1.384616226E0
2.244054863E2,-2.965097110E-1,-1.061497682E-1,-8.987703285E-1,9.523517656E-1
2.244154763E2,2.355960131E-1,2.163364542E-1,1.307051504E-1,3.455297080E-1
2.244254673E2,8.411877528E-1,7.450370157E-1,2.167931217E-1,1.144410874E0
2.244354573E2,1.128493910E0,1.016060139E0,-5.180317318E-1,1.604441830E0
2.244454465E2,1.251056228E0,1.017140704E0,-4.514377197E-1,1.674369407E0
2.244554365E2,1.153665881E0,6.678695565E-1,6.842060924E-2,1.334794400E0
2.244654265E2,7.688413230E-1,4.826759577E-1,2.086081892E-1,9.314560841E-1
2.244754175E2,3.168818855E-1,5.084709495E-1,-4.272121936E-3,5.991452970E-1
2.244854075E2,3.872431856E-2,4.324682558E-1,1.269371315E-1,4.523730766E-1
2.244953975E2,1.404910505E-2,3.589132065E-1,2.321128267E-1,4.276592469E-1
2.245053875E2,2.227648830E-1,4.681011879E-1,2.333319712E-1,5.684951399E-1
2.245153775E2,4.785591890E-1,6.645056534E-1,9.978500091E-2,8.249507301E-1
2.245253685E2,6.971299008E-1,7.802594733E-1,-1.360845888E-1,1.055136939E0
2.245353585E2,7.974666595E-1,7.517835331E-1,-3.555190440E-1,1.152182861E0
